x,obs
42963,0.4611704
42964,0.4616649
42965,0.4613301
42966,0.461728
42967,0.4604997
42968,0.4613073
42969,0.4615723
42970,0.4606843
42971,0.4599437
42972,0.4599919
42973,0.4603349
42974,0.4612904
42975,0.4606588
42976,0.4607836
42977,0.4598979
42978,0.4598305
42979,0.4601699
42980,0.4607583
42981,0.4609796
42982,0.4613479
42983,0.4611264
42984,0.4612824
42985,0.460895
42986,0.4608406
42987,0.4605692
42988,0.4606139
42989,0.4605718
42990,0.4603312
42991,0.4610772
42992,0.4610606
42993,0.4610079
42994,0.4609518
42995,0.4613654
42996,0.4610779
42997,0.4612614
42998,0.461491
42999,0.4603623
43000,0.4602228
43001,0.4608118
43002,0.4609674
43003,0.4607003
43004,0.4605586
43005,0.4608854
43006,0.4606225
43007,0.4610571
43008,0.4610905
43009,0.4611802
43010,0.461348
43011,0.4607948
43012,0.4609056
43013,0.4611274
43014,0.4608802
43015,0.4616647
43016,0.4627078
43017,0.4620336
43018,0.4618208
43019,0.4619301
43020,0.4620536
43021,0.4619455
43022,0.4613289
43023,0.4612131
43024,0.4608059
43025,0.4614534
43026,0.462073
43027,0.4613774
43028,0.4610935
43029,0.4618117
43030,0.460838
43031,0.4615334
43032,0.4614114
43033,0.4609876
43034,0.4601465
43035,0.4605056
43036,0.4595823
43037,0.4600834
43038,0.4619251
43039,0.4612372
43040,0.4611371
43041,0.4609381
43042,0.4616171
43043,0.4613695
43044,0.4613107
43045,0.4606929
43046,0.4608978
43047,0.4605944
43048,0.4616534
43049,0.4616169
43050,0.4606983
43051,0.4614195
43052,0.4616258
43053,0.4609545
43054,0.4609483
43055,0.4603064
43056,0.4610056
43057,0.4618211
43058,0.4623411
43059,0.4622386
43060,0.4616736
43061,0.4616646
43062,0.4609599
43063,0.4612268
43064,0.4607406
43065,0.4605865
43066,0.4604748
43067,0.4610156
43068,0.4603322
43069,0.4595919
43070,0.4597217
43071,0.4605442
43072,0.46053500000000003
43073,0.4608086
43074,0.4606753
43075,0.4604943
43076,0.460549
43077,0.4607449
43078,0.4609675
43079,0.4602761
43080,0.4602804
43081,0.4604123
43082,0.4599997
43083,0.459989
43084,0.4605702
43085,0.4609548
43086,0.4609571
43087,0.4612324
43088,0.461537
43089,0.4618308
43090,0.461274
43091,0.4616162
43092,0.4617752
43093,0.4616306
43094,0.4612204
43095,0.460617
43096,0.4604639
43097,0.4611438
43098,0.4610258
43099,0.460877
43100,0.4615922
43101,0.4614072
43102,0.4619908
43103,0.4627434
43104,0.4620674
43105,0.461521
43106,0.46162
43107,0.4616196
43108,0.4616928
43109,0.4610927
43110,0.4611072
43111,0.4608386
43112,0.4608786
43113,0.4607067
43114,0.4607454
43115,0.4605186
43116,0.4611862
43117,0.4612635
43118,0.4605075
43119,0.460206
43120,0.459845
43121,0.4598868
43122,0.4606784
43123,0.4605316
43124,0.4611327
43125,0.4610001
43126,0.4609634
43127,0.4610583
43128,0.4611228
43129,0.4611023
43130,0.461158
43131,0.4609739
43132,0.4611092
43133,0.4609714
43134,0.4610226
43135,0.4612092
43136,0.4613213
43137,0.4611708
43138,0.4612194
43139,0.4609603
43140,0.4601115
43141,0.4601161
43142,0.4586304
43143,0.4592127
43144,0.4596986
43145,0.4597421
43146,0.4600322
43147,0.4599862
43148,0.4608972
43149,0.4608209
43150,0.4610184
43151,0.460829
43152,0.4613251
43153,0.4614203
43154,0.460397
43155,0.4605444
43156,0.4604067
43157,0.4604013
43158,0.4606329
43159,0.4605404
43160,0.4613119
43161,0.4613195
43162,0.4613889
43163,0.4612396
43164,0.4611087
43165,0.4609014
43166,0.4608994
43167,0.4612939
43168,0.4606756
43169,0.4600792
43170,0.4603016
43171,0.4602793
43172,0.460191
43173,0.4610393
43174,0.4602185
43175,0.4599617
43176,0.4606537
43177,0.4605725
43178,0.4607408
43179,0.4601037
43180,0.4607582
43181,0.4607944
43182,0.46134
43183,0.4609598
43184,0.4600945
43185,0.4594014
43186,0.459534
43187,0.4587791
43188,0.4593545
43189,0.4591841
43190,0.4598634
43191,0.4599634
43192,0.4597126
43193,0.4597081
43194,0.4593893
43195,0.4594166
43196,0.4593879
43197,0.4594602
43198,0.4595866
43199,0.4595029
43200,0.459455
43201,0.4588241
43202,0.4589506
43203,0.4589743
43204,0.4585198
43205,0.459118
43206,0.4592583
43207,0.4593175
43208,0.4600008
43209,0.4599238
43210,0.4594991
43211,0.459211
43212,0.4599351
43213,0.4598947
43214,0.4602636
43215,0.4603295
43216,0.4603485
43217,0.4602408
43218,0.4600508
43219,0.4600551
43220,0.4602457
43221,0.460142
43222,0.4604745
43223,0.4601532
43224,0.4601295
43225,0.4602454
43226,0.4598954
43227,0.4601403
43228,0.4598607
43229,0.4598682
43230,0.459842
43231,0.4595758
43232,0.4595567
43233,0.4593655
43234,0.4595057
43235,0.458883
43236,0.4598573
43237,0.4597398
43238,0.4597404
43239,0.4584443
43240,0.4575386
43241,0.4581092
43242,0.4571883
43243,0.4587001
43244,0.4589301
43245,0.4591829
43246,0.4584929
43247,0.4586711
43248,0.4593358
43249,0.459416
43250,0.4600316
43251,0.4602354
43252,0.4601391
43253,0.4601003
43254,0.4601985
43255,0.4593388
43256,0.4600595
43257,0.4595012
43258,0.459583
43259,0.4598005
43260,0.4595283
43261,0.4598202
43262,0.4599048
43263,0.4596867
43264,0.4601854
43265,0.4601863
43266,0.4608379
43267,0.460786
43268,0.4601811
43269,0.4600337
43270,0.4601962
43271,0.460039
43272,0.4602304
43273,0.4593834
43274,0.4588142
43275,0.458693
43276,0.4586718
43277,0.4593333
43278,0.458504
43279,0.4585731
43280,0.4584637
43281,0.4581783
43282,0.4583128
43283,0.4583074
43284,0.4587801
43285,0.4593956
43286,0.4600947
43287,0.459678
43288,0.4598509
43289,0.459695
43290,0.4590466
43291,0.4589246
43292,0.4592218
43293,0.459897
43294,0.4584166
43295,0.4585268
43296,0.4588892
43297,0.458982
43298,0.458958
43299,0.4590153
43300,0.4589236
43301,0.4597081
43302,0.4599893
43303,0.4591616
43304,0.4591317
43305,0.4593909
43306,0.4599819
43307,0.4591032
43308,0.4592943
43309,0.458749
43310,0.4593582
43311,0.4590779
43312,0.4591206
43313,0.4589731
43314,0.4586812
43315,0.4592352
43316,0.4590439
43317,0.4592084
43318,0.4593132
43319,0.4590835
43320,0.4589127
43321,0.4591435
43322,0.4594207
43323,0.4584718
43324,0.4590046
43325,0.4581637
43326,0.4579891
43327,0.458073
43328,0.4584503
43329,0.4583459
43330,0.459032
43331,0.4589943
43332,0.4591143
43333,0.4592196
43334,0.4596825
43335,0.4594071
43336,0.4587569
43337,0.4590295
43338,0.4590591
43339,0.4594054
43340,0.4588627
43341,0.4580877
43342,0.4583422
43343,0.4585359
43344,0.4589859
43345,0.4584442
43346,0.4583796
43347,0.4591494
43348,0.4588642
43349,0.4597319
43350,0.4598005
43351,0.4604575
43352,0.4603475
43353,0.4597054
43354,0.4595012
43355,0.45944430000000003
43356,0.4591177
43357,0.4591391
43358,0.4590803
43359,0.459928
43360,0.4597744
43361,0.4603465
43362,0.459308
43363,0.4591578
43364,0.4582379
43365,0.4581857
43366,0.458786
43367,0.4587408
43368,0.4596144
43369,0.4587744
43370,0.4590353
43371,0.4589469
43372,0.4582365
43373,0.4587064
43374,0.4585301
43375,0.4585994
43376,0.4586444
43377,0.458754
43378,0.4588554
43379,0.4583605
43380,0.4587678
43381,0.4581648
43382,0.4585754
43383,0.4587543
43384,0.4586025
43385,0.4593175
43386,0.4591998
43387,0.4592053
43388,0.4593695
43389,0.45951379999999997
43390,0.459664
43391,0.4586671
43392,0.4587169
43393,0.4582264
43394,0.4587634
43395,0.4587582
43396,0.4585727
43397,0.4584787
43398,0.4585451
43399,0.4585138
43400,0.4592432
43401,0.4590236
43402,0.4590024
43403,0.4589607
43404,0.4591208
43405,0.4591691
43406,0.4595312
43407,0.4596506
43408,0.4595408
43409,0.4596316
43410,0.4593674
43411,0.4592071
43412,0.4586456
43413,0.4585077
43414,0.458389
43415,0.4587454
43416,0.4587564
43417,0.4600687
43418,0.460037
43419,0.459496
43420,0.4595308
43421,0.4599787
43422,0.4595163
43423,0.458759
43424,0.4588963
43425,0.4585929
43426,0.458829
43427,0.4590261
43428,0.4592004
43429,0.459314
43430,0.4591708
43431,0.4594124
43432,0.4581135
43433,0.4580033
43434,0.4581954
43435,0.4587269
43436,0.4590779
43437,0.4585558
43438,0.4592623
43439,0.4589185
43440,0.4590142
43441,0.4587817
43442,0.4583493
43443,0.458217
43444,0.4586617
43445,0.4578242
43446,0.4580837
43447,0.4573848
43448,0.457276
43449,0.4578537
43450,0.4589767
43451,0.4590831
43452,0.4591897
43453,0.4587496
43454,0.4593269
43455,0.4587938
43456,0.4585522
43457,0.4579364
43458,0.459004
43459,0.4590151
43460,0.4588529
43461,0.4590521
43462,0.4581322
43463,0.4579516
43464,0.4584214
43465,0.4585452
43466,0.45936
43467,0.4594277
43468,0.4595636
43469,0.4588971
43470,0.4594964
43471,0.4597063
43472,0.4589514
43473,0.4588137
43474,0.4585438
43475,0.4593752
43476,0.4590171
43477,0.4589484
43478,0.458882
43479,0.458828
43480,0.4583209
43481,0.4575235
43482,0.4583524
43483,0.4582616
43484,0.4584109
43485,0.4583403
43486,0.4579052
43487,0.4569216
43488,0.4571675
43489,0.4568659
43490,0.4578309
43491,0.4576024
43492,0.4583173
43493,0.4582283
43494,0.4582883
43495,0.4580199
43496,0.4582146
43497,0.4575058
43498,0.4571377
43499,0.457751
43500,0.4583913
43501,0.458317
43502,0.4589129
43503,0.4586869
43504,0.458743
43505,0.4581372
43506,0.4577551
43507,0.4578328
43508,0.4577702
43509,0.458499
43510,0.4582199
43511,0.4585907
43512,0.4582983
43513,0.4582878
43514,0.4584152
43515,0.4581609
43516,0.4582532
43517,0.4578647
43518,0.4585545
43519,0.458457
43520,0.4580182
43521,0.4579656
43522,0.4585305
43523,0.4584319
43524,0.4583729
43525,0.4581554
43526,0.4575426
43527,0.4571463
43528,0.4582238
43529,0.4580132
43530,0.4583664
43531,0.4582562
43532,0.4577357
43533,0.4581477
43534,0.4589873
43535,0.4589428
43536,0.4584148
43537,0.4579432
43538,0.4585602
43539,0.4577985
43540,0.4584816
43541,0.4585193
43542,0.4582036
43543,0.4579591
43544,0.4586224
43545,0.4584962
43546,0.4584528
43547,0.4576167
43548,0.4570533
43549,0.4571198
43550,0.4579616
43551,0.458467
43552,0.4585266
43553,0.4584833
43554,0.4584751
43555,0.4578399
43556,0.4572069
43557,0.4572245
43558,0.4572331
43559,0.4573236
43560,0.4582089
43561,0.4581953
43562,0.4587412
43563,0.4588068
43564,0.458011
43565,0.4587533
43566,0.4587914
43567,0.4580403
43568,0.4579343
43569,0.4580057
43570,0.4585615
43571,0.4585084
43572,0.4585299
43573,0.4584159
43574,0.4585871
43575,0.4583022
43576,0.4579571
43577,0.4580037
43578,0.4581861
43579,0.4576117
43580,0.4577551
43581,0.4578836
43582,0.4573539
43583,0.4582143
43584,0.4587412
43585,0.4592483
43586,0.4584882
43587,0.4579236
43588,0.4580323
43589,0.4577426
43590,0.458043
43591,0.4584235
43592,0.4579053
43593,0.4576562
43594,0.457636
43595,0.4580877
43596,0.4583627
43597,0.4581957
43598,0.4580243
43599,0.4579573
43600,0.4582976
43601,0.4577393
43602,0.4576764
43603,0.4589874
43604,0.4591163
43605,0.459017
43606,0.4585401
43607,0.4578729
43608,0.4582921
43609,0.4582803
43610,0.4578151
43611,0.4572428
43612,0.4571882
43613,0.4566357
43614,0.4566033
43615,0.4566095
43616,0.4568422
43617,0.4568996
43618,0.4568186
43619,0.456882
43620,0.4570577
43621,0.4576375
43622,0.457842
43623,0.45803
43624,0.4579441
43625,0.4578896
43626,0.4572318
43627,0.4576367
43628,0.4578392
43629,0.4581009
43630,0.4581626
43631,0.4581635
43632,0.4574425
43633,0.4574291
43634,0.4580241
43635,0.4580381
43636,0.4581318
43637,0.4577023
43638,0.4573812
43639,0.4576605
43640,0.4572594
43641,0.4569255
43642,0.4573253
43643,0.4564423
43644,0.4571029
43645,0.4578534
43646,0.4582725
43647,0.4581878
43648,0.4576825
43649,0.457624
43650,0.45759
43651,0.4579022
43652,0.4575992
43653,0.4577524
43654,0.4578758
43655,0.4571733
43656,0.4579047
43657,0.4577628
43658,0.4576881
43659,0.4579574
43660,0.4577155
43661,0.4583123
43662,0.4582363
43663,0.4581125
43664,0.4583288
43665,0.4576426
43666,0.4574217
43667,0.4572991
43668,0.4564696
43669,0.4565872
43670,0.4564396
43671,0.4560079
43672,0.4559521
43673,0.455274
43674,0.4552349
43675,0.4553353
43676,0.4559855
43677,0.4565726
43678,0.4581241
43679,0.4586499
43680,0.4584299
43681,0.4592673
43682,0.4590895
43683,0.4580402
43684,0.4582687
43685,0.4579451
43686,0.458383
43687,0.458955
43688,0.4588899
43689,0.4585261
43690,0.4592154
43691,0.4593621
43692,0.4585289
43693,0.4587019
43694,0.4581069
43695,0.4581705
43696,0.4581588
43697,0.4582735
43698,0.4590922
43699,0.459149
43700,0.4598184
43701,0.4600522
43702,0.4600918
43703,0.4591551
43704,0.4586245
43705,0.4578974
43706,0.4571932
43707,0.4572003
43708,0.4570702
43709,0.4562967
43710,0.4563738
43711,0.4567302
43712,0.4565884
43713,0.457381
43714,0.4568919
43715,0.4568559
43716,0.4570395
43717,0.4577032
43718,0.4587172
43719,0.4586534
43720,0.4588568
43721,0.4586639
43722,0.4586625
43723,0.4592636
43724,0.4590817
43725,0.4584297
43726,0.4576783
43727,0.4579008
43728,0.4584597
43729,0.4585709
43730,0.4592943
43731,0.4586876
43732,0.4585831
43733,0.4587793
43734,0.4592721
43735,0.460149
43736,0.4596032
43737,0.4591259
43738,0.4591178
43739,0.459023
43740,0.4601084
43741,0.460198
43742,0.4601942
43743,0.4600235
43744,0.4592233
43745,0.4592682
43746,0.4587347
43747,0.4593675
43748,0.4594267
43749,0.4587307
43750,0.4586033
43751,0.4582582
43752,0.4587848
43753,0.4593956
43754,0.4580088
43755,0.4574037
43756,0.4580999
43757,0.4584281
43758,0.4587065
43759,0.4587755
43760,0.4587518
43761,0.458863
43762,0.458776
43763,0.4587083
43764,0.4581807
43765,0.4587509
43766,0.4587702
43767,0.4589175
43768,0.4594859
43769,0.4590192
43770,0.4589897
43771,0.4590179
43772,0.4592153
43773,0.4597136
43774,0.45974
43775,0.4596946
43776,0.4591887
43777,0.459509
43778,0.4601773
43779,0.4599505
43780,0.4599738
43781,0.4591869
43782,0.4583717
43783,0.4589975
43784,0.4590535
43785,0.459098
43786,0.4591909
43787,0.4595235
43788,0.4599375
43789,0.460258
43790,0.4596899
43791,0.4597254
43792,0.459825
43793,0.4598692
43794,0.4591176
43795,0.459106
43796,0.4598333
43797,0.4595721
43798,0.4595149
43799,0.4590625
43800,0.4587213
43801,0.4579714
43802,0.4588533
43803,0.4586919
43804,0.4601913
43805,0.4599158
43806,0.4604118
43807,0.4598112
43808,0.4604182
43809,0.4614787
43810,0.4617039
43811,0.4625994
43812,0.463441
43813,0.4628625
43814,0.462615
43815,0.46225
43816,0.4616289
43817,0.461384
43818,0.4608862
43819,0.460593
43820,0.4602429
43821,0.4601839
43822,0.4593197
43823,0.4591792
43824,0.4598977
43825,0.4595087
43826,0.4592627
43827,0.4592148
43828,0.4600419
43829,0.4594414
43830,0.4591659
43831,0.4593759
43832,0.4594821
43833,0.4587638
43834,0.4596697
43835,0.4596091
43836,0.4598289
43837,0.4599544
43838,0.4599068
43839,0.4599752
43840,0.4606886
43841,0.4608828
43842,0.4611398
43843,0.4601429
43844,0.4599105
43845,0.4593447
43846,0.4594412
43847,0.4594493
43848,0.4596411
43849,0.4601732
43850,0.4603769
43851,0.4603584
43852,0.4593812
43853,0.4593419
43854,0.4602771
43855,0.4600786
43856,0.4602598
43857,0.4610598
43858,0.4602515
43859,0.4613007
43860,0.4616109
43861,0.4608984
43862,0.4611273
43863,0.4620168
43864,0.4622502
43865,0.4617906
43866,0.4620712
43867,0.4620638
43868,0.4615847
43869,0.4616268
43870,0.4601938
43871,0.4610394
43872,0.4623709
43873,0.4621286
43874,0.4625662
43875,0.4623246
43876,0.4623231
43877,0.461892
43878,0.4616802
43879,0.4614409
43880,0.4621094
43881,0.4621484
43882,0.4611962
43883,0.461581
43884,0.4614439
43885,0.4616163
43886,0.4613765
43887,0.4613796
43888,0.4605798
43889,0.4599829
43890,0.4600044
43891,0.4593184
43892,0.4601572
43893,0.459856
43894,0.4607663
43895,0.4616475
43896,0.4615926
43897,0.4607073
43898,0.4616453
43899,0.4609692
43900,0.4608977
43901,0.4610071
43902,0.4606895
43903,0.4609247
43904,0.4617985
43905,0.4617167
43906,0.4610945
43907,0.4613219
43908,0.4613608
43909,0.4619088
43910,0.4619544
43911,0.4621056
43912,0.4615365
43913,0.4609336
43914,0.4607855
43915,0.4615193
43916,0.4615163
43917,0.4609877
43918,0.4617646
43919,0.4619198
43920,0.4619736
43921,0.4617252
43922,0.4614311
43923,0.4612866
43924,0.4603388
43925,0.4610119
43926,0.4610643
43927,0.4614773
43928,0.4609229
43929,0.4609142
43930,0.4612577
43931,0.4617263
43932,0.4618965
43933,0.4610205
43934,0.4608836
43935,0.4615208
43936,0.4609857
43937,0.4619133
43938,0.4612897
43939,0.4613226
43940,0.4611464
43941,0.4606702
43942,0.4606858
43943,0.4606133
43944,0.4607829
43945,0.461195
43946,0.4618255
43947,0.4620051
43948,0.4626664
43949,0.4621858
43950,0.46223
43951,0.4624169
43952,0.4610434
43953,0.4613887
43954,0.4611537
43955,0.4608881
43956,0.460912
43957,0.4607484
43958,0.4606864
43959,0.460476
43960,0.4607255
43961,0.4607546
43962,0.4616728
43963,0.4604724
43964,0.4603842
43965,0.46098
43966,0.4600543
43967,0.4607613
43968,0.4616913
43969,0.461611
43970,0.4615664
43971,0.4614451
43972,0.4605824
43973,0.4596561
43974,0.4600779
43975,0.4601868
43976,0.4611169
43977,0.4608856
43978,0.460455
43979,0.4607982
43980,0.4609189
43981,0.4614821
43982,0.4615751
43983,0.4614717
43984,0.4608677
43985,0.4616019
43986,0.4608209
43987,0.4608073
43988,0.4601781
43989,0.460987
43990,0.4612509
43991,0.4613049
43992,0.4612866
43993,0.4611597
43994,0.4611257
43995,0.4607389
43996,0.4612815
43997,0.4604112
43998,0.4605055
43999,0.4603851
44000,0.4606334
44001,0.4608927
44002,0.4607246
44003,0.4609065
44004,0.4607724
44005,0.4608415
44006,0.4611963
44007,0.4601001
44008,0.4596805
44009,0.4592869
44010,0.4601994
44011,0.4594564
44012,0.4595072
44013,0.4601415
44014,0.4600605
44015,0.4596459
44016,0.4605007
44017,0.4601033
44018,0.4607243
44019,0.4612932
44020,0.4605587
44021,0.46126
44022,0.4604551
44023,0.4605383
44024,0.4600752
44025,0.4594388
44026,0.4602298
44027,0.4600827
44028,0.4603575
44029,0.4593726
44030,0.4592514
44031,0.4590129
44032,0.4596511
44033,0.4600693
44034,0.4600486
44035,0.4604206
44036,0.4600871
44037,0.4597334
44038,0.4598669
44039,0.4589969
44040,0.4595333
44041,0.4595491
44042,0.4594966
44043,0.459597
44044,0.4597429
44045,0.4598769
44046,0.4598895
44047,0.459054
44048,0.4597608
44049,0.4603658
44050,0.4600769
44051,0.4595932
44052,0.4603127
44053,0.4602582
44054,0.4598925
44055,0.4601503
44056,0.4605578
44057,0.4605743
44058,0.4603481
44059,0.4603396
44060,0.4601654
44061,0.4593192
44062,0.4595081
44063,0.4594254
44064,0.4601324
44065,0.4602519
44066,0.4606681
44067,0.4603171
44068,0.4605464
44069,0.4600617
44070,0.4599131
44071,0.4585299
44072,0.4583687
44073,0.45853
44074,0.4583286
44075,0.4592169
44076,0.45973579999999997
44077,0.4603806
44078,0.4603312
44079,0.4594819
44080,0.459262
44081,0.4592908
44082,0.4594232
44083,0.4598702
44084,0.4598089
44085,0.459093
44086,0.459209
44087,0.4581734
44088,0.4579897
44089,0.458107
44090,0.4585143
44091,0.4580611
44092,0.4583477
44093,0.4589736
44094,0.4592076
44095,0.4585332
44096,0.4593633
44097,0.4594132
44098,0.4597329
44099,0.4597209
44100,0.4603699
44101,0.4601416
44102,0.4607923
44103,0.460153
44104,0.4600403
44105,0.4600221
44106,0.4590313
44107,0.459026
44108,0.4584171
44109,0.4583657
44110,0.4588047
44111,0.4588308
44112,0.4592345
44113,0.4591068
44114,0.4589755
44115,0.4591332
44116,0.4583213
44117,0.4589061
44118,0.4588531
44119,0.4596803
44120,0.4597134
44121,0.460339
44122,0.459312
44123,0.459271
44124,0.4591803
44125,0.458619
44126,0.4585028
44127,0.4589902
44128,0.4590454
44129,0.4590822
44130,0.4591613
44131,0.4585022
44132,0.4592926
44133,0.4585504
44134,0.4576891
44135,0.4581843
44136,0.4591692
44137,0.4585145
44138,0.4590899
44139,0.459021
44140,0.4585066
44141,0.4585989
44142,0.458963
44143,0.4591271
44144,0.4591529
44145,0.4596313
44146,0.459291
44147,0.4593849
44148,0.4596351
44149,0.4590059
44150,0.4593044
44151,0.4593774
44152,0.4587307
44153,0.4588888
44154,0.4583643
44155,0.4584497
44156,0.4579116
44157,0.4579976
44158,0.4584299
44159,0.4583067
44160,0.4585169
44161,0.4586741
44162,0.4584638
44163,0.4581295
44164,0.4577259
44165,0.4581126
44166,0.4583693
44167,0.4586198
44168,0.4591073
44169,0.4596053
44170,0.4590356
44171,0.4589967
44172,0.4579379
44173,0.4582587
44174,0.4580034
44175,0.4583413
44176,0.458983
44177,0.4589036
44178,0.4586309
44179,0.459484
44180,0.4588701
44181,0.4588635
44182,0.4586633
44183,0.4586062
44184,0.4576673
44185,0.4573069
44186,0.4569993
44187,0.4569366
44188,0.4575875
44189,0.4575734
44190,0.4575311
44191,0.457713
44192,0.4579672
44193,0.4581873
44194,0.4574453
44195,0.4581853
44196,0.4590324
44197,0.4582643
44198,0.4575137
44199,0.4568564
44200,0.4567321
44201,0.4574702
44202,0.4578343
44203,0.4581865
44204,0.4584281
44205,0.4583122
44206,0.4576763
44207,0.4576994
44208,0.4578927
44209,0.4579494
44210,0.4570508
44211,0.4562384
44212,0.4563351
44213,0.457303
44214,0.4577448
44215,0.4579672
44216,0.4581315
44217,0.4576055
44218,0.4580508
44219,0.4572339
44220,0.458116
44221,0.458564
44222,0.4583739
44223,0.4584185
44224,0.4575503
44225,0.4577005
44226,0.4581472
44227,0.4577814
44228,0.4579513
44229,0.4576146
44230,0.4573178
44231,0.4566248
44232,0.4565512
44233,0.4569812
44234,0.4579927
44235,0.4572076
44236,0.457324
44237,0.4569729
44238,0.4574403
44239,0.458095
44240,0.4580726
44241,0.4571522
44242,0.4577213
44243,0.4577278
44244,0.4570742
44245,0.4560285
44246,0.4556588
44247,0.4556452
44248,0.4573105
44249,0.457563
44250,0.4575394
44251,0.4576004
44252,0.4568433
44253,0.4564544
44254,0.455779
44255,0.4559959
44256,0.4565141
44257,0.4572363
44258,0.4573487
44259,0.4575284
44260,0.457467
44261,0.457482
44262,0.4569126
44263,0.4569417
44264,0.4570229
44265,0.4578528
44266,0.4570471
44267,0.4568522
44268,0.4566548
44269,0.4563505
44270,0.4563482
44271,0.4565218
44272,0.4565988
44273,0.4568205
44274,0.457105
44275,0.4562655
44276,0.4558826
44277,0.4557226
44278,0.4557006
44279,0.4556921
44280,0.4564215
44281,0.456784
44282,0.4570022
44283,0.4569977
44284,0.4572549
44285,0.4572925
44286,0.4565923
44287,0.4571663
44288,0.456328
44289,0.4562145
44290,0.4558937
44291,0.456179
44292,0.4563822
44293,0.4557821
44294,0.4561917
44295,0.4561388
44296,0.4568953
44297,0.4569741
44298,0.456292
44299,0.4565688
44300,0.4562891
44301,0.4569999
44302,0.4561842
44303,0.4562978
44304,0.4561915
44305,0.4561879
44306,0.4562246
44307,0.4563333
44308,0.4565754
44309,0.4563021
44310,0.4555991
44311,0.4564809
44312,0.4562998
44313,0.4562335
44314,0.4559927
44315,0.4552609
44316,0.454798
44317,0.4544732
44318,0.4553932
44319,0.4560091
44320,0.4562687
44321,0.4565242
44322,0.4567023
44323,0.457339
44324,0.4571987
44325,0.4563603
44326,0.4569616
44327,0.4567616
44328,0.4569861
44329,0.4567646
44330,0.4560197
44331,0.4557381
44332,0.4554999
44333,0.4562852
44334,0.4562475
44335,0.455806
44336,0.4557798
44337,0.4554128
44338,0.4549434
44339,0.4551102
44340,0.4550937
44341,0.4550829
44342,0.4551517
44343,0.4562699
44344,0.4565098
44345,0.4564788
44346,0.4557503
44347,0.4556023
44348,0.4556701
44349,0.4562573
44350,0.4556755
44351,0.4556898
44352,0.4549675
44353,0.4551031
44354,0.4563862
44355,0.4563213
44356,0.4559001
44357,0.4559508
44358,0.4559199
44359,0.4558147
44360,0.4558261
44361,0.4552793
44362,0.4551779
44363,0.4556262
44364,0.4562457
44365,0.4563779
44366,0.4562968
44367,0.456289
44368,0.4561704
44369,0.4555887
44370,0.4548544
44371,0.4550576
44372,0.4548599
44373,0.4548699
44374,0.4545754
44375,0.4550903
44376,0.4544073
44377,0.4550491
44378,0.455616
44379,0.4557146
44380,0.4555313
44381,0.4547255
44382,0.4552516
44383,0.4551145
44384,0.4548043
44385,0.4547186
44386,0.4549488
44387,0.4548126
44388,0.4554808
44389,0.4562563
44390,0.4562562
44391,0.456782
44392,0.4562321
44393,0.4555666
44394,0.455652
44395,0.4554194
44396,0.4554136
44397,0.4562591
44398,0.456744
44399,0.4562665
44400,0.4554897
44401,0.4559071
44402,0.4553763
44403,0.4547675
44404,0.4546362
44405,0.4546104
44406,0.4552013
44407,0.4546604
44408,0.4553111
44409,0.4552237
44410,0.4558983
44411,0.4555069
44412,0.4553636
44413,0.4561302
44414,0.4566386
44415,0.4560058
44416,0.4554443
44417,0.4557554
44418,0.4555156
44419,0.4548264
44420,0.4555644
44421,0.4558089
44422,0.4557752
44423,0.4557915
44424,0.4556423
44425,0.4548745
44426,0.4548773
44427,0.4549201
44428,0.4553207
44429,0.4547357
44430,0.4547963
44431,0.4546897
44432,0.4547461
44433,0.4542108
44434,0.4546224
44435,0.4553096
44436,0.4552865
44437,0.4553497
44438,0.4546389
44439,0.4528482
44440,0.4547317
44441,0.4547862
44442,0.4547559
44443,0.4552616
44444,0.4547076
44445,0.4547922
44446,0.4551061
44447,0.4553194
44448,0.455417
44449,0.4554644
44450,0.456171
44451,0.4559411
44452,0.456138
44453,0.4559391
44454,0.456043
44455,0.4560409
44456,0.4559527
44457,0.4559582
44458,0.4560748
44459,0.4555197
44460,0.4555973
44461,0.4549764
44462,0.4549861
44463,0.4544007
44464,0.4549436
44465,0.4549232
44466,0.4549579
44467,0.4556196
44468,0.4556041
44469,0.4557753
44470,0.4560094
44471,0.4554507
44472,0.4557129
44473,0.4556082
44474,0.4556895
44475,0.4555785
44476,0.455144
44477,0.4556812
44478,0.4556303
44479,0.4554756
44480,0.4553811
44481,0.4552279
44482,0.455424
44483,0.4546866
44484,0.4547343
44485,0.455483
44486,0.4558584
44487,0.4560121
44488,0.4559864
44489,0.4558893
44490,0.45597
44491,0.4552443
44492,0.4550802
44493,0.4553755
44494,0.4559947
44495,0.4559785
44496,0.4559651
44497,0.456063
44498,0.4555404
44499,0.4554837
44500,0.4556592
44501,0.4559755
44502,0.4554868
44503,0.4561182
44504,0.4557752
44505,0.456541
44506,0.4570982
44507,0.456968
44508,0.4561364
44509,0.4553399
44510,0.456257
44511,0.456105
44512,0.4552046
44513,0.4550184
44514,0.4550155
44515,0.4542529
44516,0.4544529
44517,0.4549424
44518,0.4549794
44519,0.4548027
44520,0.4543526
44521,0.4550112
44522,0.4557971
44523,0.4556965
44524,0.4560809
44525,0.4560561
44526,0.4561741
44527,0.4561749
44528,0.4560482
44529,0.4553698
44530,0.4547599
44531,0.4550173
44532,0.4553494
44533,0.4553262
